"ID","default"
5,0.180928674463839
7,0.124726804292658
17,0.476845824439026
20,0.269329025478778
24,0.139029202359066
31,0.0723738027716929
42,0.145820718667909
46,0.258816967606211
62,0.196801303878382
63,0.817606489743473
67,0.733186697548288
73,0.116691450515839
74,0.298632632251903
79,0.157587968381395
80,0.30238585030522
89,0.110573631398635
90,0.796807581921285
94,0.198769315617893
98,0.0850708792430704
101,0.1761448871164
104,0.158110756112325
106,0.182367964882128
109,0.112327167874449
111,0.129781977913554
113,0.790645109933079
117,0.159452452421727
118,0.877462272165829
119,0.0652220984459941
122,0.476032130800625
123,0.390274521766981
126,0.314008222359142
136,0.267189656511605
137,0.0731958976634555
148,0.213943800974844
149,0.477983910494309
151,0.168920552061765
153,0.261505975314743
155,0.20680279711413
156,0.100600285986842
157,0.0964173427226598
158,0.0712165177393206
161,0.781800467247834
164,0.126625806318366
166,0.634535196635897
167,0.0813208202959093
170,0.143293802838154
172,0.103086590236552
176,0.77455914167276
178,0.374812538768592
189,0.156326085414251
192,0.677802497198656
195,0.133984408228586
196,0.594953217840948
202,0.189286530152162
203,0.150347648054559
206,0.241151022184474
219,0.167760273061451
220,0.192039981335147
224,0.0629685835189004
229,0.605657229216637
234,0.687272184593598
245,0.409613191600244
246,0.193747847455308
259,0.186982217799515
263,0.180194085724503
265,0.175276055498073
267,0.270063486376157
276,0.129147030555909
278,0.274734042258697
279,0.146521489827103
288,0.0761694106775355
289,0.619491600063569
294,0.362309599871954
302,0.359505065575962
305,0.120688723731774
307,0.0932775608631341
309,0.903478769684428
313,0.264303143366003
320,0.280464756075093
326,0.166363248249508
338,0.213526217843126
349,0.0781046234092385
352,0.151652652935954
358,0.0728937493006103
365,0.143523482744653
366,0.269112241986161
367,0.160107051009899
368,0.537232959341315
372,0.105475595639104
374,0.679858223404419
378,0.154873422182388
384,0.16618899440557
387,0.269533210271862
394,0.0786547614574797
398,0.168610280747678
405,0.72892065979286
410,0.06641756756432
413,0.207067678689988
419,0.165853012995126
421,0.704452723434679
425,0.0613805317289823
426,0.177313800321962
443,0.29300498208083
445,0.141326968865271
452,0.640875668069756
453,0.102555868335201
454,0.0713895538992466
457,0.604920369772749
462,0.179489116757192
463,0.0642814991024293
467,0.0924514961396806
480,0.259849313012753
486,0.0896583824363874
489,0.238453485081744
490,0.0682091857465459
491,0.207186797249205
492,0.752606676091717
493,0.08686665769643
494,0.110735663429903
498,0.241460879419457
503,0.0434782624648878
508,0.102783045498479
509,0.170676175536774
511,0.210867523364102
512,0.202724003166869
517,0.161103153839994
532,0.15673717520813
536,0.209753765829141
537,0.128392696854241
539,0.232379537732597
542,0.250887624470666
545,0.0865059878999175
546,0.0553097934288266
549,0.0819845141436224
551,0.740784008845141
554,0.296359190238914
556,0.0820376606208755
560,0.504868649421034
568,0.0833037096165065
570,0.131999611628788
575,0.176283194892692
576,0.788313498386104
583,0.134593794600398
589,0.0917596658202862
591,0.065638506454878
596,0.104246833141458
603,0.106476905615075
604,0.715256855884526
608,0.221026792847682
611,0.0925480557741161
614,0.649910640480741
618,0.112194551140468
620,0.0871591989162629
625,0.277903077478992
627,0.176360055530239
628,0.25267192828783
629,0.17466900522377
631,0.281630365149084
635,0.739928372259269
636,0.311858131708979
637,0.172367361773741
638,0.162996553404813
645,0.206990032444142
648,0.166789931027136
652,0.0648989457088748
663,0.230691158313142
667,0.699977676664772
669,0.565082131646263
680,0.165004798170433
681,0.124958158999557
685,0.145663769221854
689,0.125538023039388
694,0.256668559944815
702,0.1304166972954
704,0.333214827247577
705,0.494876147878706
714,0.283119013056085
715,0.121136824909022
720,0.12488386141401
722,0.199803190522374
727,0.0686862274512853
730,0.530647500333757
736,0.142196937363145
741,0.0712482521252134
743,0.126713656970826
746,0.0841423728487687
751,0.271469190220132
752,0.675548080287514
754,0.0643498829487962
769,0.248067741287993
774,0.130450002737204
777,0.0749618239082807
781,0.22037649228772
784,0.349653729281981
791,0.402548783114796
792,0.298333402707515
795,0.129875902847288
807,0.292126200222562
810,0.0989095504909265
821,0.707984733666919
828,0.338827521165864
829,0.204340318291454
831,0.100701352461922
833,0.0743540634719738
834,0.132488921479964
835,0.20836247821169
837,0.777861759900809
838,0.173002144070047
846,0.0965611787168106
850,0.788148656858384
853,0.204089370491955
855,0.174461321269799
860,0.244232017899047
861,0.26192433108608
863,0.892709693097615
866,0.15738217950345
869,0.113361511972905
870,0.234223402840744
871,0.17731131638118
872,0.146114862647923
874,0.140862222467849
876,0.241996091394643
882,0.335739791776384
896,0.136591766969333
897,0.651180875730823
901,0.21693924660722
902,0.181202254760708
904,0.237628279676674
914,0.324817550412827
916,0.333142201064662
917,0.0880155616666487
920,0.160543748120093
924,0.333876903234755
930,0.131398633874776
935,0.142761188258295
942,0.226611441806884
945,0.134686207487592
961,0.464853059123366
967,0.299173158879199
970,0.0890000171097997
972,0.100235872280782
973,0.763034728993264
974,0.133356792702842
977,0.461009156528968
981,0.137742616793102
988,0.853257095339679
990,0.679561847565702
992,0.436533903784308
996,0.206660234144731
1013,0.0759974808289718
1025,0.0777287764774393
1026,0.15141873337004
1027,0.069812042854189
1032,0.145110261089987
1034,0.0665647672452637
1036,0.541151204029336
1038,0.572421246216673
1040,0.144411986116263
1043,0.147149075467719
1050,0.19388922393354
1053,0.196396886624863
1057,0.223537854494523
1062,0.16771980579594
1064,0.107797002130278
1066,0.0778270486861735
1070,0.232000673569454
1072,0.150393071568992
1076,0.162373789379685
1079,0.223978706521002
1084,0.579009547220149
1090,0.0758386604827141
1091,0.130881525343404
1093,0.604800914958109
1100,0.162552583030151
1106,0.128313560657852
1109,0.185848972499675
1111,0.467860206265272
1119,0.765168879141685
1125,0.139775791993297
1128,0.117274306287227
1129,0.266417060630463
1132,0.145752001561362
1133,0.814928142471894
1134,0.744568978578679
1137,0.172479725295111
1141,0.172571336926764
1144,0.16389918963283
1154,0.0787523370779146
1155,0.538127079608149
1156,0.0818575729225349
1167,0.101709599476029
1176,0.66340257155946
1177,0.124939936705866
1186,0.254212792407458
1188,0.23314857703524
1189,0.0736764296570811
1197,0.149192915578711
1199,0.0681023365743564
1202,0.14016279660661
1203,0.119238995806699
1209,0.0908076124542448
1213,0.11745954100119
1220,0.160735262221629
1222,0.199510876371976
1230,0.143038350172073
1232,0.0656406399941049
1235,0.159681981227213
1238,0.16657946505007
1242,0.673627311936491
1246,0.600661441820456
1248,0.189194651685716
1253,0.164222492460965
1259,0.179239138511847
1271,0.72930730184359
1276,0.279777689660575
1277,0.112978570981599
1280,0.147286065751175
1282,0.303362582604627
1283,0.0404125174604767
1285,0.0638725883203098
1287,0.0683490656743591
1288,0.0756976197991742
1291,0.133710887022057
1293,0.158358482270243
1299,0.129965391831423
1310,0.0908664828280793
1312,0.711481918300862
1314,0.0594241028279137
1315,0.766312032123669
1316,0.33543516476348
1327,0.0887783549381046
1329,0.114247176897132
1342,0.119259016226234
1346,0.277164540923003
1348,0.156601124615821
1356,0.146170743835188
1357,0.14229359738687
1370,0.0629980468586815
1388,0.495784764930492
1392,0.087677962904506
1396,0.13552364618887
1400,0.207439582373429
1402,0.727735318622795
1415,0.0501009622194106
1431,0.138528290212395
1433,0.772979914411486
1434,0.219764619617229
1447,0.259081738324037
1450,0.167749439364151
1454,0.303789365399319
1470,0.198327614956868
1471,0.185200686391187
1472,0.296936417477963
1474,0.211584307961954
1475,0.14816842201098
1482,0.206054191513956
1483,0.0793459038998325
1484,0.12076982753496
1485,0.130161340903369
1488,0.174469919319651
1491,0.0726644053776857
1493,0.609026335996388
1494,0.106606537301276
1497,0.877838475795254
1498,0.132731847893714
1524,0.801568548324611
1529,0.490441829958924
1530,0.197657069017741
1532,0.0709586531393516
1536,0.183065048103539
1538,0.956466939231952
1548,0.220840743227872
1554,0.334154531078117
1556,0.0889463014342913
1573,0.21805013262171
1580,0.192033232326845
1581,0.0990235344776701
1582,0.175064219554287
1584,0.680519511022986
1593,0.0996919049651757
1594,0.0740699803147783
1596,0.183013133299878
1598,0.223924440008682
1605,0.0569572905291695
1612,0.0736718720937439
1615,0.187480883823999
1621,0.260144706228826
1627,0.143934979649462
1631,0.0661847327995732
1632,0.166091588657465
1635,0.108176187238906
1637,0.162469647481579
1642,0.62596871706965
1643,0.163659979597697
1645,0.888106219105302
1646,0.164384422788565
1655,0.13859238417781
1657,0.130552927865773
1658,0.199895763757573
1671,0.192812071713666
1675,0.132263976646088
1678,0.0879269105403858
1679,0.257548434379884
1683,0.144125663229968
1690,0.525613948602251
1695,0.178523806071147
1696,0.153713495440568
1697,0.434860378858461
1705,0.145342018539505
1707,0.73108769171042
1710,0.109316250236036
1711,0.19234138512849
1724,0.0747303699231089
1730,0.463693630340746
1732,0.0872282311144436
1735,0.234541189348323
1738,0.363994333862711
1740,0.340923996436283
1741,0.165001687575922
1746,0.138127628190752
1751,0.112728957985823
1753,0.13559179409335
1754,0.132911927737412
1762,0.167747084927849
1763,0.260306399448709
1765,0.599590446615268
1766,0.192826082628386
1771,0.215100804532763
1775,0.605911075827413
1783,0.2382896272783
1786,0.149347800146054
1787,0.522357591480382
1791,0.154519451308386
1796,0.372391903148198
1799,0.0886772511954435
1801,0.172099424770157
1802,0.282747960242706
1803,0.181232457118653
1807,0.210972390926082
1808,0.070962613164013
1812,0.160239623335889
1813,0.167655686133701
1814,0.620447497001926
1818,0.200814453479586
1821,0.362188327832173
1825,0.812454654767016
1826,0.0764272011757663
1833,0.127744133533985
1836,0.624627709017633
1839,0.15196191163436
1846,0.632780526814621
1848,0.496712091508943
1849,0.094213232704296
1853,0.0710253355804195
1854,0.0694213176580485
1855,0.0939221606293777
1858,0.0689456496708677
1864,0.139624262437961
1868,0.187776907437516
1870,0.819048821126341
1871,0.168209540015894
1879,0.10520060530725
1882,0.630398895798923
1887,0.0654405490877525
1891,0.191012022946763
