"ID","default"
5,0.209735151448084
7,0.103112513932341
17,0.503899909067255
20,0.279034876607442
24,0.134115628433955
31,0.0711356153635868
42,0.12864469074477
46,0.262932260855065
62,0.173003563626893
63,0.803795677998598
67,0.803281978981674
73,0.119623846764761
74,0.303935257980409
79,0.159107416757251
80,0.280866759094804
89,0.111876176229397
90,0.763351036850456
94,0.204867381505214
98,0.0918173337254758
101,0.14776179443305
104,0.168713704499547
106,0.15159137736206
109,0.125775847604325
111,0.150279009304775
113,0.799614327001262
117,0.184404494152864
118,0.920226737712848
119,0.0506008914084402
122,0.54082637396231
123,0.398284709070177
126,0.334895062073262
136,0.315964325740339
137,0.0799161007470555
148,0.177155895411961
149,0.484750211142967
151,0.171285952363132
153,0.31629622342443
155,0.209514901395302
156,0.10564547918475
157,0.0946102745879396
158,0.0610925416422325
161,0.78971392190716
164,0.122386766288103
166,0.657145211048359
167,0.0734447002241921
170,0.120667843941853
172,0.0872358030341988
176,0.815284842280563
178,0.419008277663398
189,0.135310572714462
192,0.710635903492889
195,0.108849443627964
196,0.566539670154422
202,0.199096043615093
203,0.111658163942069
206,0.311220022651847
219,0.155127792776917
220,0.180638403722149
224,0.055907038392024
229,0.658171050761895
234,0.660862802416904
245,0.403603696421562
246,0.247357018349416
259,0.166760117401106
263,0.214551586469809
265,0.166905073048749
267,0.282011414155882
276,0.132160523960825
278,0.290691551582785
279,0.150408107769797
288,0.0726474578985112
289,0.632401679807048
294,0.351879280950648
302,0.41196127532755
305,0.166090939722151
307,0.0626488606927647
309,0.880187529027804
313,0.303982480185764
320,0.257908832078131
326,0.158752175003806
338,0.207582763303044
349,0.0948490928920407
352,0.112705015516766
358,0.0571229563447445
365,0.153000643883128
366,0.242900935283525
367,0.172485766440493
368,0.56367660896147
372,0.114621272178887
374,0.715494531348391
378,0.127905281809006
384,0.181811486509817
387,0.272387880692491
394,0.0745833985299174
398,0.157717503134116
405,0.763502263268972
410,0.0710281632964403
413,0.219818232626092
419,0.175110267005474
421,0.74008566081767
425,0.0547577934887276
426,0.175894029747474
443,0.254340687979053
445,0.224854185008126
452,0.662296771352917
453,0.101616531431916
454,0.0787664314604376
457,0.606118310307727
462,0.153528244061009
463,0.0518781548086548
467,0.104745163869418
480,0.255910784338716
486,0.0993948608858559
489,0.33064831948033
490,0.0658803987805526
491,0.182355782985845
492,0.739491349197998
493,0.0794423818828929
494,0.102341504504976
498,0.287008617925901
503,0.0731951007841877
508,0.112585766125067
509,0.155734612219139
511,0.170350803422072
512,0.196266835759895
517,0.160296598776479
532,0.142973958683682
536,0.19551321491503
537,0.126796209314317
539,0.226473025026523
542,0.258972258952494
545,0.0737099334646435
546,0.0485966406913418
549,0.0882539945555014
551,0.776026133172907
554,0.305553907861633
556,0.063973700915154
560,0.502340251040242
568,0.090401227014741
570,0.12113286488377
575,0.175155563750551
576,0.758420107209485
583,0.105155396387043
589,0.110334162798342
591,0.0619835281361136
596,0.102347004629093
603,0.0976002871632401
604,0.766641551411857
608,0.201232376752349
611,0.116692597333769
614,0.667201938407884
618,0.0977986212294052
620,0.0863619108482592
625,0.231468437501879
627,0.172399579360308
628,0.257892723290292
629,0.172497240115398
631,0.293693697818355
635,0.717663210176281
636,0.308563946823135
637,0.201557032059729
638,0.156837451610887
645,0.221715379222945
648,0.129889685815628
652,0.0659692593344894
663,0.223410313815536
667,0.727201913368527
669,0.56061263927735
680,0.13701497259843
681,0.134735475315688
685,0.175968899527043
689,0.118592162977947
694,0.265375192614506
702,0.135499347337704
704,0.432973707120044
705,0.525158853830613
714,0.250108872050831
715,0.130789675155798
720,0.138431399010984
722,0.215221301497859
727,0.0560265836282804
730,0.474473143398506
736,0.100159518675605
741,0.0776751106236755
743,0.117656862703307
746,0.105798526827209
751,0.225865090907709
752,0.754713127392936
754,0.0502216051873375
769,0.224749150330729
774,0.124948257088495
777,0.0760184279581496
781,0.293819100303706
784,0.339474900267367
791,0.377239425266846
792,0.190593197576894
795,0.135613200033824
807,0.242521952590019
810,0.102416944173906
821,0.750731061203574
828,0.327637663793283
829,0.1819023736284
831,0.0946374468513278
833,0.0676106668980355
834,0.134860272668917
835,0.219590478052914
837,0.740989524862139
838,0.210315058353138
846,0.095833137439348
850,0.829734469369843
853,0.171051392692537
855,0.184487982503126
860,0.25231621588558
861,0.267481508373746
863,0.88938702856185
866,0.148069690627815
869,0.114891818195692
870,0.355618048689846
871,0.195886949548591
872,0.144328954953412
874,0.165129431151029
876,0.247049797759791
882,0.332659393425099
896,0.108789896081984
897,0.70244222833745
901,0.235386433779762
902,0.158374487790432
904,0.330690843767132
914,0.365151111807853
916,0.312261965370526
917,0.082574893835977
920,0.164186762185501
924,0.317769809354046
930,0.130314216805271
935,0.118875480666363
942,0.200234031536711
945,0.102492181998502
961,0.449054268179305
967,0.266157392619
970,0.0923676268146079
972,0.105170629937008
973,0.750974996893013
974,0.101587529854587
977,0.504137746137721
981,0.124204995522586
988,0.862685590453169
990,0.720286559226865
992,0.442943831589663
996,0.163545359570448
1013,0.0723088995772921
1025,0.0665963630452536
1026,0.142802204367811
1027,0.074083041919202
1032,0.15520008983779
1034,0.0648963581129857
1036,0.507507838891932
1038,0.571559411226642
1040,0.108170730037531
1043,0.155675957106274
1050,0.201524444487016
1053,0.14481635383039
1057,0.220829158183028
1062,0.171397772394758
1064,0.122698693611696
1066,0.0813873824896808
1070,0.26191203894204
1072,0.161458192598757
1076,0.196838011911079
1079,0.296370282069658
1084,0.483067761098254
1090,0.0684680611179466
1091,0.116691448952911
1093,0.640571031395846
1100,0.158917353109948
1106,0.155808948142244
1109,0.201487528626305
1111,0.491317998330608
1119,0.919575040560123
1125,0.157129669722364
1128,0.105336695672648
1129,0.273916530800377
1132,0.137555142776144
1133,0.859492353595915
1134,0.790371457259255
1137,0.14690530250064
1141,0.147826846512126
1144,0.155760040780328
1154,0.0821749543663205
1155,0.602507225032883
1156,0.0778886686333571
1167,0.0925200441345312
1176,0.63337338237637
1177,0.117051746936607
1186,0.264346471203934
1188,0.197618429864909
1189,0.0592081310149063
1197,0.157563504196642
1199,0.0509855336666009
1202,0.18089671598641
1203,0.0946011696812247
1209,0.0864110764312379
1213,0.114034173781946
1220,0.183862145656914
1222,0.180631489109025
1230,0.132918796824548
1232,0.0526228159033744
1235,0.25914699108664
1238,0.166402595884587
1242,0.613630682523042
1246,0.600087028012144
1248,0.198500669057996
1253,0.1348390796166
1259,0.197747568215102
1271,0.687100448998869
1276,0.291842200076526
1277,0.0737616868498606
1280,0.132795919219067
1282,0.328330753728616
1283,0.0378084432361687
1285,0.059214105104292
1287,0.0746144494527378
1288,0.0610267686451212
1291,0.135681482393059
1293,0.138585132309768
1299,0.137225507100118
1310,0.109313415922623
1312,0.65988141484426
1314,0.0519578537397506
1315,0.760058599653233
1316,0.296789557325813
1327,0.0838665469730561
1329,0.11978555508963
1342,0.112231784838354
1346,0.284760069514054
1348,0.155942616081581
1356,0.132881930927325
1357,0.159656499640123
1370,0.0657808035891881
1388,0.48703498102915
1392,0.0849153063115595
1396,0.115412293943222
1400,0.182743424182091
1402,0.735737016833834
1415,0.0393845132196304
1431,0.141383098681683
1433,0.78788556217841
1434,0.252657718293626
1447,0.231988302130256
1450,0.164721452304452
1454,0.270830438505385
1470,0.183808258809377
1471,0.209187290679265
1472,0.374649628053495
1474,0.263104377120982
1475,0.189128847636674
1482,0.196907150447776
1483,0.0633441285394071
1484,0.145639948592509
1485,0.100182247746536
1488,0.177534617816039
1491,0.0650914782886178
1493,0.623457371229776
1494,0.102181622733457
1497,0.819043229476768
1498,0.131020479346803
1524,0.816260384619465
1529,0.554788855115903
1530,0.214045229608799
1532,0.0633324682944668
1536,0.186964372509038
1538,0.976206986123949
1548,0.203454393391859
1554,0.306595640092679
1556,0.0789899910615692
1573,0.215823812723997
1580,0.199054439755884
1581,0.0927501800317601
1582,0.173238148358144
1584,0.711933327907708
1593,0.098492977316686
1594,0.0746158124712171
1596,0.12930015999049
1598,0.252760553039219
1605,0.0479448214763876
1612,0.0887429117564204
1615,0.16094825768742
1621,0.22523621625484
1627,0.163223470323925
1631,0.072737399913693
1632,0.173943908008844
1635,0.101730353330659
1637,0.180386253438817
1642,0.707023849195434
1643,0.135505051786193
1645,0.887470276363604
1646,0.161677871249601
1655,0.123201518836746
1657,0.171493144484702
1658,0.180413604771243
1671,0.203215028044188
1675,0.122273605559762
1678,0.0865308109472087
1679,0.298159897644448
1683,0.153164000668755
1690,0.495353480414171
1695,0.185350234770305
1696,0.180188008482898
1697,0.444188809478717
1705,0.151588367859341
1707,0.75953466929744
1710,0.106198681677759
1711,0.191524043981941
1724,0.0951923151595078
1730,0.453866962571211
1732,0.0803047262436775
1735,0.19828746611527
1738,0.30468866195776
1740,0.421707335134621
1741,0.178600406036205
1746,0.167256478126288
1751,0.102063478348372
1753,0.104223389320256
1754,0.138388743318917
1762,0.162059802641129
1763,0.251776228323784
1765,0.626195013470575
1766,0.168270647003191
1771,0.28905216824453
1775,0.723431225768886
1783,0.233099718863091
1786,0.182150612865399
1787,0.519747279071894
1791,0.150213161781775
1796,0.287268388413196
1799,0.0893107212422259
1801,0.16286204076581
1802,0.29788551630928
